CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CID-05749,Female,0,No,No,48,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,96.84,4805.72,No
CID-05750,Female,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,56.26,3317.88,No
CID-05751,Male,0,Yes,No,46,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,70.96,1423.38,Yes
CID-05752,Male,1,No,No,29,No,Yes,DSL,No,No,Month-to-month,No,Mailed check,54.53,781.16,No
CID-05753,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,27.43,2024.29,No
CID-05754,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,99.84,1029.96,No
CID-05755,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,108.22,3181.65,Yes
CID-05756,Male,0,Yes,No,20,Yes,No,DSL,No,No,Month-to-month,No,Credit card,76.39,5621.82,No
CID-05757,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,One year,Yes,Electronic check,32.26,1823.44,No
CID-05758,Female,0,Yes,No,59,No,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,63.74,4560.7,No
CID-05759,Male,0,No,No,50,No,No,Fiber optic,No internet service,No,One year,Yes,Credit card,108.13,4269.33,No
CID-05760,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Mailed check,100.47,2706.41,No
CID-05761,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,67.01,195.61,Yes
CID-05762,Female,0,No,No,54,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Bank transfer,92.71,2251.59,No
CID-05763,Male,0,Yes,No,69,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,46.25,152.33,No
CID-05764,Female,1,Yes,No,62,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,106.24,649.51,No
CID-05765,Female,0,Yes,Yes,4,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,77.11,2146.5,No
CID-05766,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,20.27,4462.53,Yes
CID-05767,Female,0,No,No,16,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,50.24,1379.35,No
CID-05768,Male,1,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,95.38,3147.1,Yes
CID-05769,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,69.51,3969.33,No
CID-05770,Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,74.48,3407.45,No
CID-05771,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,29.25,325.85,No
CID-05772,Female,0,No,No,70,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,26.45,4673.71,Yes
CID-05773,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,82.07,1170.12,No
CID-05774,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,113.38,8254.09,Yes
CID-05775,Female,0,Yes,No,65,Yes,No,DSL,No internet service,No,Two year,No,Electronic check,112.24,7237.64,No
CID-05776,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,82.56,565.37,Yes
CID-05777,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,39.36,3170.9,Yes
CID-05778,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,28.41,4621.16,No
CID-05779,Female,0,No,No,8,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,57.47,2534.52,No
CID-05780,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,75.83,1552.76,No
CID-05781,Female,0,Yes,No,47,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Mailed check,73.77,1307.85,No
CID-05782,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No internet service,One year,No,Mailed check,27.24,4266.25,No
CID-05783,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,81.39,3440.9,No
CID-05784,Male,0,No,No,59,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,102.01,1347.49,Yes
CID-05785,Male,1,No,No,63,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,21.46,1339.31,Yes
CID-05786,Male,0,Yes,No,60,Yes,No,DSL,No,No,One year,No,Bank transfer,108.35,4572.31,No
CID-05787,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,One year,No,Credit card,30.77,1374.74,No
CID-05788,Female,1,No,Yes,56,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,54.81,1976.03,No
CID-05789,Female,1,No,No,57,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,27.36,3893.82,No
CID-05790,Male,1,Yes,Yes,0,Yes,No,DSL,No,No,One year,Yes,Mailed check,37.16,205.85,No
CID-05791,Male,0,Yes,No,35,No,No,No,No,Yes,One year,Yes,Electronic check,108.08,202.73,No
CID-05792,Female,0,No,No,20,Yes,No,No,Yes,No,Two year,No,Mailed check,44.91,1406.05,No
CID-05793,Male,0,No,No,40,Yes,No,DSL,No,No,One year,Yes,Credit card,23.38,1291.52,No
CID-05794,Female,0,No,Yes,67,No,No,DSL,No,Yes,Two year,Yes,Mailed check,21.42,2888.88,No
CID-05795,Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,71.35,650.01,Yes
CID-05796,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,22.17,5424.06,No
CID-05797,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,111.06,3064.8,No
CID-05798,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,72.34,5271.98,Yes
CID-05799,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,24.76,1152.99,No
CID-05800,Male,0,Yes,Yes,28,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,43.77,4744.66,No
CID-05801,Female,0,No,Yes,31,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,69.55,3378.66,No
CID-05802,Female,0,No,Yes,21,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,65.52,2137.7,Yes
CID-05803,Female,0,Yes,No,3,Yes,No,DSL,No,No,One year,Yes,Mailed check,49.99,4727.81,No
CID-05804,Female,1,No,No,20,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,43.25,8386.93,Yes
CID-05805,Male,1,No,Yes,22,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,106.69,209.21,No
CID-05806,Male,0,Yes,No,66,Yes,Yes,No,No,Yes,One year,No,Electronic check,98.91,1129.41,No
CID-05807,Male,0,No,No,47,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,94.64,528.34,No
CID-05808,Female,0,No,No,22,Yes,No,DSL,No,No internet service,One year,Yes,Bank transfer,36.65,4122.67,No
CID-05809,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,96.2,514.42,No
CID-05810,Male,1,No,Yes,68,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Bank transfer,115.38,706.75,No
CID-05811,Male,0,Yes,No,24,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,70.4,7218.59,Yes
CID-05812,Female,0,Yes,No,54,No,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer,51.94,3323.14,No
CID-05813,Female,0,No,No,35,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,97.0,355.48,Yes
CID-05814,Female,0,No,Yes,3,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,23.67,117.49,Yes
CID-05815,Male,1,No,No,60,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Credit card,35.15,770.86,Yes
CID-05816,Female,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,68.81,2644.32,No
CID-05817,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,89.52,1261.88,Yes
CID-05818,Male,0,Yes,No,26,Yes,No,No,No,Yes,Two year,No,Electronic check,47.6,2072.94,No
CID-05819,Female,0,No,No,55,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,74.14,1858.69,No
CID-05820,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,107.21,895.43,Yes
CID-05821,Male,0,Yes,Yes,69,Yes,No,No,No,Yes,One year,No,Mailed check,26.06,3512.76,No
CID-05822,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,78.09,986.97,No
CID-05823,Female,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,72.26,4174.22,No
CID-05824,Male,0,No,Yes,63,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Electronic check,118.43,861.17,Yes
CID-05825,Female,0,Yes,Yes,2,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,45.57,2887.59,Yes
CID-05826,Female,0,No,No,59,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,98.34,6874.23,Yes
CID-05827,Male,1,Yes,Yes,50,No,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,98.6,1751.9,No
CID-05828,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,78.13,648.97,No
CID-05829,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,30.17,4060.03,No
CID-05830,Female,0,Yes,No,36,No,No,Fiber optic,No internet service,Yes,Two year,No,Bank transfer,55.38,416.05,Yes
CID-05831,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,Two year,No,Mailed check,54.57,5228.33,No
CID-05832,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,41.97,3196.53,No
CID-05833,Female,1,No,No,36,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,23.86,1238.37,Yes
CID-05834,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,78.34,4064.54,Yes
CID-05835,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,40.63,2103.96,No
CID-05836,Female,1,Yes,Yes,55,Yes,Yes,DSL,No internet service,No,Two year,Yes,Bank transfer,85.76,593.96,No
CID-05837,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,29.94,621.01,No
CID-05838,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,99.33,4466.75,Yes
CID-05839,Male,0,Yes,No,18,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Bank transfer,72.94,3284.82,Yes
CID-05840,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Two year,No,Electronic check,71.71,5783.54,Yes
CID-05841,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,73.38,3220.01,Yes
CID-05842,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,55.39,2464.1,Yes
CID-05843,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,54.68,6019.67,Yes
CID-05844,Female,1,No,No,35,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,89.32,1265.98,Yes
CID-05845,Male,0,No,No,56,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Credit card,101.75,949.91,No
CID-05846,Female,1,No,No,57,No,No,DSL,No,No,Two year,Yes,Electronic check,37.58,6809.33,No
CID-05847,Male,0,Yes,No,38,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.24,2967.22,No
CID-05848,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Two year,Yes,Bank transfer,39.71,1439.8,No
CID-05849,Male,1,Yes,No,44,Yes,No,No,No,No,Two year,Yes,Electronic check,54.58,2600.39,No
CID-05850,Female,0,No,No,69,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,91.39,3949.8,Yes
CID-05851,Male,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,Two year,No,Bank transfer,115.16,3695.93,No
CID-05852,Female,1,Yes,No,72,Yes,Yes,DSL,No internet service,Yes,One year,No,Mailed check,27.64,2038.53,No
CID-05853,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,24.53,2223.04,No
CID-05854,Female,0,No,Yes,16,Yes,No phone service,No,No,No,Month-to-month,Yes,Electronic check,65.37,7019.7,No
CID-05855,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,110.63,1116.61,No
CID-05856,Female,0,Yes,No,62,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,23.93,2753.4,No
CID-05857,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,48.55,3857.55,Yes
CID-05858,Male,0,No,No,39,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,35.25,1607.28,No
CID-05859,Male,0,Yes,No,56,No,No,No,No internet service,No internet service,Two year,Yes,Credit card,82.0,3411.7,Yes
CID-05860,Male,0,No,Yes,63,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.0,985.69,No
CID-05861,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,Two year,Yes,Credit card,27.41,2174.01,No
CID-05862,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,37.97,1052.35,Yes
CID-05863,Female,1,No,Yes,43,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,107.68,3688.77,No
CID-05864,Male,1,No,No,36,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,49.14,1165.43,No
CID-05865,Male,1,No,Yes,11,Yes,Yes,DSL,No,No,Two year,No,Mailed check,116.01,35.14,No
CID-05866,Male,0,No,No,51,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,48.47,1694.43,No
CID-05867,Male,0,No,No,58,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,101.23,3582.89,Yes
CID-05868,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card,102.36,5101.92,No
CID-05869,Female,0,Yes,No,55,Yes,No,No,No internet service,No,One year,Yes,Bank transfer,36.91,2878.38,No
CID-05870,Female,0,No,No,17,No,No,DSL,No,Yes,Two year,Yes,Bank transfer,38.52,4603.11,No
CID-05871,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,53.56,1313.23,Yes
CID-05872,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No internet service,Yes,One year,No,Bank transfer,97.54,1985.85,Yes
CID-05873,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No,One year,No,Credit card,63.86,3173.43,No
CID-05874,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,91.81,2513.93,Yes
CID-05875,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,59.54,6333.41,No
CID-05876,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,53.36,2080.82,No
CID-05877,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,99.71,1529.5,Yes
CID-05878,Female,0,Yes,No,25,Yes,Yes,DSL,No internet service,No,One year,Yes,Electronic check,112.14,4019.17,No
CID-05879,Female,1,No,Yes,37,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,60.81,1341.27,No
CID-05880,Female,0,Yes,No,23,No,No,No,No,Yes,Month-to-month,No,Bank transfer,71.26,1019.65,No
CID-05881,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,21.73,3785.93,No
CID-05882,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,96.27,5413.35,No
CID-05883,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,52.86,495.93,Yes
CID-05884,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,One year,No,Mailed check,32.28,2544.25,Yes
CID-05885,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,One year,No,Mailed check,91.11,832.02,Yes
CID-05886,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,One year,Yes,Credit card,89.07,1078.75,No
CID-05887,Female,0,Yes,No,30,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,112.91,934.7,No
CID-05888,Male,0,No,No,44,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,73.62,387.7,No
CID-05889,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,66.11,2829.03,No
CID-05890,Female,1,Yes,No,46,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,43.99,972.56,No
CID-05891,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,102.49,29.65,No
CID-05892,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,27.56,4348.67,Yes
CID-05893,Male,0,Yes,No,40,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.29,1933.15,No
CID-05894,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,26.97,5785.91,Yes
CID-05895,Female,1,No,No,12,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,27.78,6735.6,No
CID-05896,Male,0,Yes,No,8,Yes,No phone service,No,No internet service,No,Two year,No,Mailed check,92.73,3888.54,No
CID-05897,Male,1,No,No,40,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.03,6322.82,No
CID-05898,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,67.39,1219.31,No
CID-05899,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,One year,No,Mailed check,50.28,545.23,No
CID-05900,Male,0,Yes,Yes,19,Yes,No,No,Yes,No,One year,Yes,Bank transfer,89.98,1728.63,No
CID-05901,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer,62.51,6228.83,No
CID-05902,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,95.77,4724.55,Yes
CID-05903,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,94.65,552.0,No
CID-05904,Female,0,No,No,6,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,20.62,1036.4,Yes
CID-05905,Male,0,No,No,59,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,76.62,3603.15,No
CID-05906,Female,1,Yes,Yes,60,No,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,74.43,1290.67,No
CID-05907,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,87.1,210.51,Yes
CID-05908,Male,0,Yes,No,54,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,89.97,132.04,Yes
CID-05909,Male,0,No,No,56,Yes,Yes,DSL,No internet service,No,One year,Yes,Credit card,58.52,1542.46,No
CID-05910,Male,0,No,No,6,Yes,No,DSL,No internet service,Yes,One year,No,Credit card,87.92,1851.65,Yes
CID-05911,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,68.43,778.06,No
CID-05912,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,18.51,4154.0,No
CID-05913,Female,0,No,No,23,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,72.32,7043.29,No
CID-05914,Female,1,No,No,15,No,No,DSL,No internet service,No,Two year,Yes,Electronic check,22.0,1796.84,No
CID-05915,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,29.7,821.81,Yes
CID-05916,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,64.14,127.32,No
CID-05917,Male,1,No,No,53,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,22.87,779.28,No
CID-05918,Male,1,No,Yes,64,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,100.57,3653.53,Yes
CID-05919,Male,1,No,No,61,No,No,DSL,No,Yes,Two year,No,Electronic check,116.77,3236.43,No
CID-05920,Male,1,No,No,46,Yes,No,DSL,Yes,No,One year,Yes,Credit card,109.17,2085.24,No
CID-05921,Female,0,No,No,54,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card,37.67,4563.34,No
CID-05922,Female,0,No,Yes,0,Yes,No,DSL,No,No,Two year,No,Electronic check,81.99,516.53,Yes
CID-05923,Female,0,No,Yes,58,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,105.28,4793.1,No
CID-05924,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,41.74,4106.25,No
CID-05925,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,72.82,2062.3,Yes
CID-05926,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card,97.71,2138.6,No
CID-05927,Female,0,No,No,17,Yes,Yes,DSL,No,No internet service,Two year,No,Bank transfer,118.17,4986.45,No
CID-05928,Male,0,No,No,68,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,112.14,2594.52,No
CID-05929,Female,0,No,No,42,Yes,No,Fiber optic,No,No internet service,One year,No,Electronic check,116.51,680.18,Yes
CID-05930,Male,0,Yes,No,21,Yes,Yes,No,Yes,No,One year,No,Bank transfer,91.78,7880.85,Yes
CID-05931,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,91.75,6357.37,No
CID-05932,Male,0,No,No,55,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,115.97,6093.33,No
CID-05933,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,One year,No,Electronic check,57.39,1457.39,Yes
CID-05934,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,50.93,313.55,No
CID-05935,Male,0,Yes,No,42,Yes,No,No,No,No,One year,No,Mailed check,23.0,1094.38,Yes
CID-05936,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,56.35,5152.72,No
CID-05937,Female,0,No,No,12,Yes,No phone service,DSL,No,No,One year,No,Credit card,71.67,1552.37,No
CID-05938,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,43.78,3574.11,No
CID-05939,Male,0,Yes,No,62,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,30.43,1817.93,No
CID-05940,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,101.63,5234.01,Yes
CID-05941,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,20.43,5494.67,Yes
CID-05942,Male,0,Yes,No,61,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,52.11,2542.46,Yes
CID-05943,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,42.75,384.79,No
CID-05944,Female,0,Yes,No,29,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,91.46,1265.62,No
CID-05945,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,28.29,252.35,No
CID-05946,Female,1,No,No,64,Yes,Yes,DSL,No,No internet service,One year,Yes,Electronic check,98.9,756.28,No
CID-05947,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Electronic check,74.18,921.48,No
CID-05948,Female,1,Yes,No,15,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,63.56,2306.97,No
CID-05949,Male,1,No,Yes,69,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,18.1,1132.73,Yes
CID-05950,Female,0,No,No,53,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,88.4,2536.7,No
CID-05951,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,28.05,2069.76,No
CID-05952,Male,0,Yes,No,29,Yes,No,No,No,No,Two year,No,Mailed check,107.02,3470.57,No
CID-05953,Male,0,Yes,Yes,45,Yes,No phone service,No,No,No,Two year,Yes,Bank transfer,65.1,3549.48,No
CID-05954,Male,0,Yes,No,8,No,No,DSL,No,Yes,Two year,Yes,Bank transfer,32.58,1460.5,No
CID-05955,Female,0,Yes,No,66,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer,34.01,3278.25,Yes
CID-05956,Male,0,No,No,60,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card,38.39,1571.73,Yes
CID-05957,Male,0,Yes,Yes,19,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.29,221.42,Yes
CID-05958,Male,0,Yes,No,31,No,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,61.7,794.27,No
CID-05959,Male,1,No,No,68,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,75.32,26.56,No
